,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,프랜차이즈_점포_수,연간_개업_수_합,연간_폐업_수_합,2024_연평균_유동인구,영역_면적,점포_증감률,경쟁도_지수,업종_면적_밀도,점포당_유동인구,전망_등급
189,11140550,명동,CS100002,중식음식점,61,71,10,2,11,5658385.25,969729,-0.14754098360655737,0.9999999999999999,62.904172196562136,92760.41393442624,주의
190,11140550,명동,CS100003,일식음식점,60,77,17,4,8,5658385.25,969729,-0.06666666666666667,1.0,61.872956258913575,94306.42083333334,주의
191,11140550,명동,CS100004,양식음식점,109,119,10,4,10,5658385.25,969729,-0.05504587155963303,0.9999999999999999,112.402537203693,51911.79128440367,주의
192,11140550,명동,CS100005,제과점,33,48,15,9,2,5658385.25,969729,0.21212121212121213,1.0,34.030125942402464,171466.2196969697,보통
193,11140550,명동,CS100006,패스트푸드점,24,40,16,4,6,5658385.25,969729,-0.08333333333333333,0.9999999999999999,24.74918250356543,235766.05208333334,주의
194,11140550,명동,CS100007,치킨전문점,6,23,17,2,1,5658385.25,969729,0.16666666666666666,1.0,6.187295625891357,943064.2083333334,전망 좋음
195,11140550,명동,CS100008,분식전문점,124,146,22,60,15,5658385.25,969729,0.3629032258064516,1.0,127.8707762684214,45632.13911290323,보통
196,11140550,명동,CS100009,호프-간이주점,60,69,9,4,5,5658385.25,969729,-0.016666666666666666,0.9999999999999999,61.872956258913575,94306.42083333334,주의
197,11140550,명동,CS100010,커피-음료,229,340,111,39,35,5658385.25,969729,0.017467248908296942,1.0,236.14844972152014,24709.105895196506,보통
198,11140570,필동,CS100001,한식음식점,177,195,18,38,29,2497260.25,1464686,0.05084745762711865,1.0,120.8450138801081,14108.814971751412,보통
199,11140570,필동,CS100002,중식음식점,20,21,1,5,3,2497260.25,1464686,0.1,1.0,13.654803828260802,124863.0125,보통
200,11140570,필동,CS100003,일식음식점,20,22,2,6,2,2497260.25,1464686,0.2,1.0,13.654803828260802,124863.0125,보통
201,11140570,필동,CS100004,양식음식점,34,37,3,5,2,2497260.25,1464686,0.08823529411764706,1.0,23.213166508043365,73448.83088235294,보통
202,11140570,필동,CS100005,제과점,6,10,4,2,0,2497260.25,1464686,0.3333333333333333,0.9999999999999999,4.096441148478241,416210.0416666667,보통
203,11140570,필동,CS100006,패스트푸드점,5,18,13,4,11,2497260.25,1464686,-1.4,1.0,3.4137009570652004,499452.05,주의
204,11140570,필동,CS100007,치킨전문점,2,7,5,1,2,2497260.25,1464686,-0.5,1.0,1.3654803828260802,1248630.125,주의
205,11140570,필동,CS100008,분식전문점,22,28,6,4,3,2497260.25,1464686,0.045454545454545456,1.0,15.020284211086881,113511.82954545454,보통
206,11140570,필동,CS100009,호프-간이주점,53,62,9,4,13,2497260.25,1464686,-0.16981132075471697,1.0,36.18523014489112,47118.1179245283,주의
207,11140570,필동,CS100010,커피-음료,77,109,32,14,17,2497260.25,1464686,-0.03896103896103896,1.0,52.57099473880409,32431.9512987013,주의
208,11140580,장충동,CS100001,한식음식점,70,73,3,10,3,2126541.5,1017925,0.1,1.0,68.76734533487242,30379.164285714287,보통
209,11140580,장충동,CS100002,중식음식점,6,6,0,0,0,2126541.5,1017925,0.0,1.0,5.894343885846207,354423.5833333333,보통
210,11140580,장충동,CS100003,일식음식점,10,11,1,2,0,2126541.5,1017925,0.2,1.0,9.823906476410345,212654.15,보통
211,11140580,장충동,CS100004,양식음식점,14,14,0,2,4,2126541.5,1017925,-0.14285714285714285,1.0,13.753469066974484,151895.82142857142,주의
212,11140580,장충동,CS100005,제과점,9,10,1,0,0,2126541.5,1017925,0.0,1.0,8.84151582876931,236282.38888888888,보통
213,11140580,장충동,CS100006,패스트푸드점,2,4,2,1,1,2126541.5,1017925,0.0,1.0,1.964781295282069,1063270.75,전망 좋음
214,11140580,장충동,CS100007,치킨전문점,3,4,1,0,0,2126541.5,1017925,0.0,1.0,2.9471719429231036,708847.1666666666,전망 좋음
215,11140580,장충동,CS100008,분식전문점,8,9,1,1,1,2126541.5,1017925,0.0,1.0,7.859125181128276,265817.6875,보통
216,11140580,장충동,CS100009,호프-간이주점,8,11,3,0,0,2126541.5,1017925,0.0,1.0,7.859125181128276,265817.6875,보통
217,11140580,장충동,CS100010,커피-음료,24,31,7,2,5,2126541.5,1017925,-0.125,1.0,23.57737554338483,88605.89583333333,주의
218,11140590,광희동,CS100001,한식음식점,256,289,33,40,28,6579138.5,737204,0.046875,1.0,347.25801813337966,25699.759765625,보통
219,11140590,광희동,CS100002,중식음식점,21,25,4,4,1,6579138.5,737204,0.14285714285714285,1.0,28.4860093000038,313292.3095238095,보통
220,11140590,광희동,CS100003,일식음식점,25,26,1,4,4,6579138.5,737204,0.0,1.0,33.91191583333786,263165.54,보통
221,11140590,광희동,CS100004,양식음식점,54,64,10,7,12,6579138.5,737204,-0.09259259259259259,1.0,73.24973820000977,121835.89814814815,주의
222,11140590,광희동,CS100005,제과점,17,25,8,4,3,6579138.5,737204,0.058823529411764705,1.0000000000000002,23.060102766669743,387008.14705882355,보통
223,11140590,광희동,CS100006,패스트푸드점,10,22,12,4,1,6579138.5,737204,0.3,1.0,13.564766333335143,657913.85,전망 좋음
224,11140590,광희동,CS100007,치킨전문점,6,17,11,2,3,6579138.5,737204,-0.16666666666666666,1.0,8.138859800001086,1096523.0833333333,주의
225,11140590,광희동,CS100008,분식전문점,46,57,11,3,7,6579138.5,737204,-0.08695652173913043,0.9999999999999999,62.39792513334166,143024.75,주의
226,11140590,광희동,CS100009,호프-간이주점,53,65,12,5,7,6579138.5,737204,-0.03773584905660377,1.0,71.89326156667626,124134.68867924529,주의
227,11140590,광희동,CS100010,커피-음료,122,153,31,24,16,6579138.5,737204,0.06557377049180328,1.0,165.49014926668875,53927.36475409836,보통
228,11140605,을지로동,CS100001,한식음식점,271,290,19,63,22,4923780.25,611524,0.15129151291512916,0.9999999999999999,443.1551337314644,18168.930811808117,보통
229,11140605,을지로동,CS100002,중식음식점,24,25,1,5,1,4923780.25,611524,0.16666666666666666,1.0,39.24621110536954,205157.51041666666,보통
230,11140605,을지로동,CS100003,일식음식점,40,41,1,14,3,4923780.25,611524,0.275,0.9999999999999999,65.41035184228257,123094.50625,보통
231,11140605,을지로동,CS100004,양식음식점,48,49,1,9,3,4923780.25,611524,0.125,0.9999999999999999,78.49242221073908,102578.75520833333,보통
232,11140605,을지로동,CS100005,제과점,14,18,4,5,3,4923780.25,611524,0.14285714285714285,0.9999999999999999,22.893623144798898,351698.58928571426,보통
233,11140605,을지로동,CS100006,패스트푸드점,10,18,8,4,2,4923780.25,611524,0.2,1.0,16.35258796057064,492378.025,보통
234,11140605,을지로동,CS100007,치킨전문점,2,7,5,0,0,4923780.25,611524,0.0,1.0,3.2705175921141283,2461890.125,전망 좋음
235,11140605,을지로동,CS100008,분식전문점,29,34,5,5,8,4923780.25,611524,-0.10344827586206896,1.0,47.42250508565486,169785.52586206896,주의
236,11140605,을지로동,CS100009,호프-간이주점,138,144,6,13,23,4923780.25,611524,-0.07246376811594203,1.0,225.66571385587486,35679.567028985504,주의
237,11140605,을지로동,CS100010,커피-음료,113,149,36,33,18,4923780.25,611524,0.13274336283185842,1.0,184.78424395444824,43573.27654867257,보통
238,11140615,신당동,CS100001,한식음식점,127,139,12,21,23,5476420.25,534942,-0.015748031496062992,1.0,237.40891535904825,43121.419291338585,주의
239,11140615,신당동,CS100002,중식음식점,22,22,0,4,10,5476420.25,534942,-0.2727272727272727,1.0,41.12595384172489,248928.19318181818,주의
240,11140615,신당동,CS100003,일식음식점,10,13,3,4,5,5476420.25,534942,-0.1,1.0,18.693615382602225,547642.025,주의
241,11140615,신당동,CS100004,양식음식점,17,17,0,3,7,5476420.25,534942,-0.23529411764705882,1.0,31.77914615042378,322142.3676470588,주의
242,11140615,신당동,CS100005,제과점,7,12,5,0,0,5476420.25,534942,0.0,1.0000000000000002,13.085530767821558,782345.75,보통
243,11140615,신당동,CS100006,패스트푸드점,7,16,9,2,2,5476420.25,534942,0.0,1.0,13.085530767821558,782345.75,전망 좋음
244,11140615,신당동,CS100007,치킨전문점,4,14,10,0,2,5476420.25,534942,-0.5,1.0,7.47744615304089,1369105.0625,주의
245,11140615,신당동,CS100008,분식전문점,37,48,11,2,7,5476420.25,534942,-0.13513513513513514,1.0,69.16637691562823,148011.3581081081,주의
246,11140615,신당동,CS100009,호프-간이주점,26,34,8,3,3,5476420.25,534942,0.0,1.0,48.60339999476579,210631.54807692306,보통
247,11140615,신당동,CS100010,커피-음료,43,66,23,11,6,5476420.25,534942,0.11627906976744186,1.0,80.38254614518956,127358.61046511628,보통
248,11140625,다산동,CS100001,한식음식점,79,91,12,14,14,4125296.25,523971,0.0,1.0,150.7717030140981,52218.93987341772,보통
249,11140625,다산동,CS100002,중식음식점,4,5,1,0,0,4125296.25,523971,0.0,1.0,7.634010279194841,1031324.0625,전망 좋음
250,11140625,다산동,CS100003,일식음식점,4,6,2,3,1,4125296.25,523971,0.5,1.0,7.634010279194841,1031324.0625,전망 좋음
251,11140625,다산동,CS100004,양식음식점,11,12,1,1,0,4125296.25,523971,0.09090909090909091,0.9999999999999999,20.993528267785813,375026.9318181818,보통
252,11140625,다산동,CS100005,제과점,9,10,1,1,2,4125296.25,523971,-0.1111111111111111,1.0,17.176523128188393,458366.25,주의
253,11140625,다산동,CS100006,패스트푸드점,2,4,2,2,1,4125296.25,523971,0.5,1.0,3.8170051395974207,2062648.125,전망 좋음
254,11140625,다산동,CS100007,치킨전문점,1,5,4,1,1,4125296.25,523971,0.0,1.0,1.9085025697987104,4125296.25,전망 좋음
255,11140625,다산동,CS100008,분식전문점,16,18,2,2,2,4125296.25,523971,0.0,1.0,30.536041116779366,257831.015625,보통
256,11140625,다산동,CS100009,호프-간이주점,26,32,6,3,9,4125296.25,523971,-0.23076923076923078,1.0,49.62106681476647,158665.24038461538,주의
257,11140625,다산동,CS100010,커피-음료,39,48,9,1,6,4125296.25,523971,-0.1282051282051282,1.0,74.4316002221497,105776.82692307692,주의
258,11140635,약수동,CS100001,한식음식점,58,60,2,9,3,2009167.0,486369,0.10344827586206896,1.0,119.25102134387677,34640.81034482759,보통
259,11140635,약수동,CS100002,중식음식점,0,2,2,0,0,2009167.0,486369,0.0,0.0,0.0,inf,전망 좋음
260,11140635,약수동,CS100003,일식음식점,12,15,3,2,0,2009167.0,486369,0.16666666666666666,1.0,24.672625105629677,167430.58333333334,보통
261,11140635,약수동,CS100004,양식음식점,2,2,0,0,1,2009167.0,486369,-0.5,1.0,4.112104184271613,1004583.5,주의
262,11140635,약수동,CS100005,제과점,7,11,4,2,3,2009167.0,486369,-0.14285714285714285,1.0,14.392364644950645,287023.85714285716,주의
263,11140635,약수동,CS100006,패스트푸드점,2,7,5,1,0,2009167.0,486369,0.5,1.0,4.112104184271613,1004583.5,전망 좋음
264,11140635,약수동,CS100007,치킨전문점,3,8,5,1,2,2009167.0,486369,-0.3333333333333333,1.0,6.168156276407419,669722.3333333334,주의
265,11140635,약수동,CS100008,분식전문점,12,15,3,2,4,2009167.0,486369,-0.16666666666666666,1.0,24.672625105629677,167430.58333333334,주의
266,11140635,약수동,CS100009,호프-간이주점,15,15,0,0,2,2009167.0,486369,-0.13333333333333333,1.0,30.840781382037097,133944.46666666667,주의
267,11140635,약수동,CS100010,커피-음료,21,29,8,5,7,2009167.0,486369,-0.09523809523809523,1.0,43.17709393485193,95674.61904761905,주의
268,11140645,청구동,CS100001,한식음식점,29,35,6,5,5,3259701.0,342571,0.0,1.0,84.65398413759483,112403.4827586207,보통
269,11140645,청구동,CS100002,중식음식점,2,2,0,1,1,3259701.0,342571,0.0,1.0,5.838205802592747,1629850.5,전망 좋음
270,11140645,청구동,CS100003,일식음식점,5,6,1,2,0,3259701.0,342571,0.4,1.0,14.595514506481868,651940.2,전망 좋음
271,11140645,청구동,CS100004,양식음식점,7,8,1,2,1,3259701.0,342571,0.14285714285714285,1.0,20.433720309074616,465671.5714285714,보통
272,11140645,청구동,CS100005,제과점,0,1,1,0,0,3259701.0,342571,0.0,0.0,0.0,inf,전망 좋음
273,11140645,청구동,CS100006,패스트푸드점,2,6,4,1,1,3259701.0,342571,0.0,1.0,5.838205802592747,1629850.5,전망 좋음
274,11140645,청구동,CS100007,치킨전문점,2,3,1,0,0,3259701.0,342571,0.0,1.0,5.838205802592747,1629850.5,전망 좋음
275,11140645,청구동,CS100008,분식전문점,6,6,0,0,0,3259701.0,342571,0.0,1.0,17.514617407778243,543283.5,보통
276,11140645,청구동,CS100009,호프-간이주점,11,11,0,0,3,3259701.0,342571,-0.2727272727272727,1.0,32.11013191426011,296336.45454545453,주의
277,11140645,청구동,CS100010,커피-음료,13,14,1,1,6,3259701.0,342571,-0.38461538461538464,1.0,37.948337716852855,250746.23076923078,주의
278,11140650,신당5동,CS100001,한식음식점,122,130,8,19,15,3375427.0,319706,0.03278688524590164,1.0,381.60059554715895,27667.43442622951,보통
279,11140650,신당5동,CS100002,중식음식점,8,8,0,3,5,3375427.0,319706,-0.25,1.0,25.02298987194485,421928.375,주의
280,11140650,신당5동,CS100003,일식음식점,14,17,3,5,2,3375427.0,319706,0.21428571428571427,0.9999999999999999,43.790232275903485,241101.92857142858,보통
281,11140650,신당5동,CS100004,양식음식점,15,16,1,5,3,3375427.0,319706,0.13333333333333333,1.0,46.9181060098966,225028.46666666667,보통
282,11140650,신당5동,CS100005,제과점,4,8,4,0,1,3375427.0,319706,-0.25,1.0,12.511494935972426,843856.75,주의
283,11140650,신당5동,CS100006,패스트푸드점,4,10,6,3,7,3375427.0,319706,-1.0,1.0,12.511494935972426,843856.75,주의
284,11140650,신당5동,CS100007,치킨전문점,4,11,7,1,3,3375427.0,319706,-0.5,1.0,12.511494935972426,843856.75,주의
285,11140650,신당5동,CS100008,분식전문점,11,16,5,7,5,3375427.0,319706,0.18181818181818182,1.0,34.40661107392417,306857.0,보통
286,11140650,신당5동,CS100009,호프-간이주점,43,44,1,5,9,3375427.0,319706,-0.09302325581395349,1.0,134.49857056170356,78498.30232558139,주의
287,11140650,신당5동,CS100010,커피-음료,14,19,5,2,6,3375427.0,319706,-0.2857142857142857,1.0,43.790232275903485,241101.92857142858,주의
288,11140665,동화동,CS100001,한식음식점,46,51,5,11,7,3703039.0,327045,0.08695652173913043,1.0,140.65342689843905,80500.84782608696,보통
289,11140665,동화동,CS100002,중식음식점,4,4,0,0,1,3703039.0,327045,-0.25,1.0,12.23073277377731,925759.75,주의
290,11140665,동화동,CS100003,일식음식점,5,5,0,3,1,3703039.0,327045,0.4,1.0,15.288415967221637,740607.8,전망 좋음
291,11140665,동화동,CS100004,양식음식점,10,10,0,0,4,3703039.0,327045,-0.4,1.0,30.576831934443273,370303.9,주의
292,11140665,동화동,CS100005,제과점,4,6,2,2,2,3703039.0,327045,0.0,1.0,12.23073277377731,925759.75,전망 좋음
293,11140665,동화동,CS100006,패스트푸드점,2,3,1,1,1,3703039.0,327045,0.0,1.0,6.115366386888655,1851519.5,전망 좋음
294,11140665,동화동,CS100007,치킨전문점,2,6,4,0,1,3703039.0,327045,-0.5,1.0,6.115366386888655,1851519.5,주의
295,11140665,동화동,CS100008,분식전문점,11,12,1,4,2,3703039.0,327045,0.18181818181818182,0.9999999999999999,33.6345151278876,336639.9090909091,보통
296,11140665,동화동,CS100009,호프-간이주점,7,8,1,1,0,3703039.0,327045,0.14285714285714285,1.0,21.40378235411029,529005.5714285715,보통
297,11140665,동화동,CS100010,커피-음료,20,25,5,4,4,3703039.0,327045,0.0,1.0,61.15366386888655,185151.95,보통
298,11140670,황학동,CS100001,한식음식점,156,176,20,32,22,5726120.25,328640,0.0641025641025641,1.0,474.6835443037975,36705.89903846154,보통
299,11140670,황학동,CS100002,중식음식점,6,7,1,1,0,5726120.25,328640,0.16666666666666666,1.0,18.257059396299905,954353.375,보통
300,11140670,황학동,CS100003,일식음식점,8,8,0,3,1,5726120.25,328640,0.25,1.0,24.342745861733203,715765.03125,보통
301,11140670,황학동,CS100004,양식음식점,10,12,2,1,2,5726120.25,328640,-0.1,1.0,30.428432327166504,572612.025,주의
302,11140670,황학동,CS100005,제과점,5,10,5,1,0,5726120.25,328640,0.2,1.0,15.214216163583252,1145224.05,전망 좋음
303,11140670,황학동,CS100006,패스트푸드점,2,4,2,2,1,5726120.25,328640,0.5,1.0,6.085686465433301,2863060.125,전망 좋음
304,11140670,황학동,CS100007,치킨전문점,4,8,4,0,2,5726120.25,328640,-0.5,1.0,12.171372930866601,1431530.0625,주의
305,11140670,황학동,CS100008,분식전문점,24,32,8,3,1,5726120.25,328640,0.08333333333333333,1.0,73.02823758519962,238588.34375,보통
306,11140670,황학동,CS100009,호프-간이주점,35,39,4,5,3,5726120.25,328640,0.05714285714285714,1.0,106.49951314508277,163603.4357142857,보통
307,11140670,황학동,CS100010,커피-음료,27,38,11,10,6,5726120.25,328640,0.14814814814814814,1.0,82.15676728334957,212078.52777777778,보통
308,11140680,중림동,CS100001,한식음식점,86,96,10,14,16,1890545.25,484384,-0.023255813953488372,1.0,177.54508819449032,21983.08430232558,주의
309,11140680,중림동,CS100002,중식음식점,6,7,1,0,0,1890545.25,484384,0.0,1.0,12.386866618220255,315090.875,보통
310,11140680,중림동,CS100003,일식음식점,6,6,0,2,1,1890545.25,484384,0.16666666666666666,1.0,12.386866618220255,315090.875,보통
311,11140680,중림동,CS100004,양식음식점,15,16,1,2,0,1890545.25,484384,0.13333333333333333,1.0,30.96716654555064,126036.35,보통
312,11140680,중림동,CS100005,제과점,5,7,2,0,0,1890545.25,484384,0.0,1.0,10.32238884851688,378109.05,보통
313,11140680,중림동,CS100006,패스트푸드점,3,4,1,1,1,1890545.25,484384,0.0,1.0,6.1934333091101275,630181.75,전망 좋음
314,11140680,중림동,CS100007,치킨전문점,2,8,6,0,1,1890545.25,484384,-0.5,1.0,4.128955539406752,945272.625,주의
315,11140680,중림동,CS100008,분식전문점,10,17,7,5,2,1890545.25,484384,0.3,1.0,20.64477769703376,189054.525,보통
316,11140680,중림동,CS100009,호프-간이주점,23,26,3,1,2,1890545.25,484384,-0.043478260869565216,0.9999999999999999,47.48298870317765,82197.61956521739,주의
317,11140680,중림동,CS100010,커피-음료,32,46,14,9,10,1890545.25,484384,-0.03125,1.0,66.06328863050803,59079.5390625,주의
318,11170510,후암동,CS100001,한식음식점,74,81,7,15,11,3958418.75,865892,0.05405405405405406,0.9999999999999999,85.46100437467952,53492.14527027027,보통
319,11170510,후암동,CS100002,중식음식점,5,5,0,0,0,3958418.75,865892,0.0,1.0,5.774392187478346,791683.75,전망 좋음
320,11170510,후암동,CS100003,일식음식점,11,11,0,3,2,3958418.75,865892,0.09090909090909091,1.0,12.703662812452361,359856.25,보통
321,11170510,후암동,CS100004,양식음식점,24,24,0,3,2,3958418.75,865892,0.041666666666666664,1.0,27.717082499896062,164934.11458333334,보통
322,11170510,후암동,CS100005,제과점,7,9,2,2,4,3958418.75,865892,-0.2857142857142857,0.9999999999999999,8.084149062469685,565488.3928571428,주의
